frame,timestamp,gaze,gx,gy,status,iris_quality
425,25.499999999999996,left,-0.18484502274682757,0.10503943341593977,OK,
426,25.56,left,-0.19116632071044826,0.11179943865785849,OK,
427,25.619999999999997,center,-0.10855930327018337,0.102050412466335,OK,
428,25.68,left,-0.12962421633836296,0.08726404249395281,OK,
429,25.74,left,-0.17008114235690008,0.09689363252648003,OK,
430,25.799999999999997,left,-0.1857898646506999,0.11879871652677268,OK,
431,25.86,left,-0.18647773531045964,0.10840723380611506,OK,
432,25.919999999999998,left,-0.20149067388571684,0.12350635996560042,OK,
433,25.979999999999997,left,-0.1975309326670529,0.1284831333580626,OK,
434,26.04,left,-0.1911746526216489,0.12518099439037253,OK,
435,26.099999999999998,left,-0.12589632107813353,0.0868052010832353,OK,
436,26.159999999999997,left,-0.1660984707067964,0.13425433613781432,OK,
437,26.22,center,-0.11237317328044238,0.11163928886466923,OK,
438,26.279999999999998,center,-0.07135113363169376,0.05828383297964396,OK,
439,26.34,center,-0.09810681284731493,0.07190176718575955,OK,
440,26.4,center,-0.11123561793842585,0.06586325495114537,OK,
441,26.459999999999997,left,-0.16344938333681525,0.06821139348528898,OK,
442,26.52,center,-0.11101812671710276,0.04803474613888126,OK,
443,26.58,center,-0.10485992344089123,0.07396655786648497,OK,
444,26.639999999999997,center,-0.09952909341697191,0.05806148267799252,OK,
445,26.7,left,-0.12428365350409554,0.08808124249938706,OK,
446,26.759999999999998,left,-0.14294185162890627,0.07076313889464703,OK,
447,26.819999999999997,center,-0.0923875879278141,0.09523337684773694,OK,
448,26.88,center,-0.056864064772402134,0.07127587894755927,OK,
449,26.939999999999998,center,-0.04801116661589078,0.06565400637173778,OK,
450,26.999999999999996,center,-0.03691781671347494,0.0573517106909059,OK,
451,27.06,center,-0.041920440812671544,0.0464729427965027,OK,
452,27.119999999999997,center,-0.04852456659913684,0.0602353930302848,OK,
453,27.18,center,-0.031533351742012994,0.044020245794260754,OK,
454,27.24,center,-0.02240497955719145,0.03700922633450458,OK,
455,27.299999999999997,center,-0.030217602683858646,0.04134514357076696,OK,
456,27.36,center,-0.033595985046556365,0.042876908629532806,OK,
457,27.419999999999998,center,-0.038867684642756584,0.053402010972228325,OK,
458,27.479999999999997,center,-0.050768891547995465,0.040310619033128214,OK,
459,27.54,center,-0.041999483373601376,0.042633568805664934,OK,
460,27.599999999999998,center,-0.04428943978706712,0.029450706107376323,OK,
461,27.659999999999997,center,-0.022864384515831615,0.07568394282928642,OK,
462,27.72,center,-0.08833563842800873,0.018139607601320162,OK,
463,27.779999999999998,center,-0.10006933204300084,0.028200383600647444,OK,
464,27.839999999999996,center,-0.04059928550637515,0.05916961292187234,OK,
465,27.9,center,-0.06336355752324119,0.08231172751348215,OK,
466,27.959999999999997,center,-0.061437343561486,0.03492344320365495,OK,
467,28.02,center,-0.06341117145073705,0.02353423196276183,OK,
468,28.08,center,-0.04118841166684972,0.026499614927253085,OK,
469,28.139999999999997,center,-0.030126814716058603,0.017757426805119436,OK,
470,28.2,center,-0.028973610736899302,0.025200081214297315,OK,
471,28.259999999999998,center,-0.035566160603387575,0.014449187865517243,OK,
472,28.319999999999997,center,-0.01727953858104092,0.0160888957796044,OK,
473,28.38,center,-0.0154224323493235,0.004385378228782266,OK,
474,28.439999999999998,left,-0.13380314379792668,0.05268206458943639,OK,
475,28.499999999999996,left,-0.13342032737076448,0.05501163113195523,OK,
476,28.56,center,-0.0629154633046094,0.06384175599195485,OK,
477,28.619999999999997,center,-0.041040372026681315,0.03876834568037377,OK,
478,28.68,center,-0.027146273762068684,0.016831647465722133,OK,
479,28.74,center,-0.022034250598707672,0.023707953291117162,OK,
480,28.799999999999997,center,-0.03267542840621018,0.031661626213968175,OK,
481,28.86,center,-0.01901398808992316,0.007862040531737363,OK,
482,28.919999999999998,center,-0.015425083538641804,0.013365988819121488,OK,
483,28.979999999999997,center,-0.015895898564314392,0.010249399621650557,OK,
484,29.04,center,-0.019201717762510673,0.0030604679605296115,OK,
485,29.099999999999998,center,-0.0256426513146919,0.01912942950217475,OK,
486,29.159999999999997,center,0.010080509456482867,0.002463896885827016,OK,
487,29.22,center,0.02409200192012151,0.01504307292745738,OK,
488,29.279999999999998,center,0.02565156996596496,0.008702533839091253,OK,
489,29.339999999999996,center,0.052664110206869674,0.010952172370327556,OK,
490,29.4,center,0.03230495075477846,0.006173995427381979,OK,
491,29.459999999999997,center,0.03641833739665412,0.022575685057632217,OK,
492,29.52,center,0.05430581447570526,-0.00638667224353906,OK,
493,29.58,center,0.04968080474030734,0.004431055670299805,OK,
494,29.639999999999997,center,0.045688239923608265,-0.0001576761279550587,OK,
495,29.7,center,-0.03457139642439888,0.04456127396329865,OK,
496,29.759999999999998,center,-0.042842625519553534,0.05876398406617728,OK,
497,29.819999999999997,center,-0.051533577055806634,0.040582519075602785,OK,
498,29.88,center,-0.05456621539537465,0.039177805970253,OK,
499,29.939999999999998,center,-0.05765278245516958,0.06777646725179232,OK,
500,29.999999999999996,center,-0.0729653490805724,0.07909751024073725,OK,
501,30.06,center,-0.07214848561310516,0.08604311501827422,OK,
502,30.119999999999997,center,-0.07744039823712123,0.08614942321529859,OK,
503,30.179999999999996,center,-0.07402234279523923,0.08556636979981955,OK,
504,30.24,center,-0.06409188130311394,0.08595727710594547,OK,
505,30.299999999999997,center,-0.06281569324400682,0.06702744851712258,OK,
506,30.36,center,0.019429629650622116,0.0145042062964727,OK,
507,30.419999999999998,center,0.054096731713768276,-0.01246852065458659,OK,
508,30.479999999999997,center,0.0503305339718535,-0.011659816401082601,OK,
509,30.54,center,0.04831391149205666,0.01891553656639558,OK,
510,30.599999999999998,center,-0.050134124849178674,0.023535858170384283,OK,
511,30.659999999999997,center,-0.013151132579900637,-0.021608286622425255,OK,
512,30.72,center,0.030967101143468234,-0.04638373639896226,OK,
513,30.779999999999998,center,0.04258895157522968,0.007967525167225376,OK,
514,30.839999999999996,center,0.06533686044738063,-0.01006762398951111,OK,
515,30.9,center,0.06467536951693675,-0.01628179178407574,OK,
516,30.959999999999997,center,0.044702031746227,-0.006435890474593697,OK,
517,31.019999999999996,center,-0.006907722222877277,0.04251819143738761,OK,
518,31.08,center,-0.018430360516126565,0.04433147772682344,OK,
519,31.139999999999997,center,-0.02064430962625652,0.06752895071798085,OK,
520,31.2,center,-0.017945100744741427,0.04106834862031061,OK,
521,31.259999999999998,center,-0.028007247521286582,0.06449833078130415,OK,
522,31.319999999999997,left,-0.1422984780789528,0.07638751034494948,OK,
523,31.38,left,-0.22746807258030832,0.08090522389469768,OK,
524,31.439999999999998,left,-0.14525053849214353,0.03453301363526784,OK,
525,31.499999999999996,left,-0.11383552131616992,0.1252434285303374,OK,
526,31.56,center,-0.09773703451333315,0.09177640539717688,OK,
527,31.619999999999997,center,-0.07024327642856021,0.07044083771072143,OK,
528,31.679999999999996,center,-0.07292560761463662,0.10266092067347211,OK,
529,31.74,center,-0.04723143702617194,0.0776256247611236,OK,
530,31.799999999999997,center,-0.0387626148302026,0.09777964759965747,OK,
531,31.86,center,-0.06467652406060265,0.09292031495322156,OK,
532,31.919999999999998,center,-0.06269418107816005,0.06323984316519662,OK,
533,31.979999999999997,center,-0.07536611753311584,0.05905174558601892,OK,
534,32.04,center,-0.09547617510839201,0.06393218201417242,OK,
535,32.099999999999994,center,-0.07098401795587539,0.06184396233180703,OK,
536,32.16,center,-0.039388340199610905,0.05171667466629687,OK,
537,32.22,center,0.03624475865055565,-0.006845526846374961,OK,
538,32.28,center,0.0382555663037607,-0.010819307182334065,OK,
539,32.339999999999996,center,0.04468831451980848,-0.01640947498380349,OK,
540,32.4,center,0.04584894899260372,-0.017110661870738453,OK,
541,32.46,center,0.040942881119687025,-0.014351753472910012,OK,
542,32.519999999999996,center,0.040977471329793014,-0.020443167338279333,OK,
543,32.58,center,0.027102647255807355,-0.019562636203975747,OK,
544,32.64,center,0.023407379250713234,-0.02704993400194655,OK,
545,32.699999999999996,center,0.04326265176015198,-0.035592601962915776,OK,
546,32.76,center,0.02107302001335265,-0.022189261260422033,OK,
547,32.82,center,0.008818667613329834,0.015845041512951186,OK,
548,32.879999999999995,center,-0.10480953622953793,0.07899313622913814,OK,
549,32.94,center,-0.06820651276691148,0.049190737080034824,OK,
550,33.0,center,-0.07107275388703316,0.05667254466581101,OK,
551,33.059999999999995,center,-0.02408826217790061,0.04720727336215841,OK,
552,33.12,center,0.020780911240627975,0.0015490440360940716,OK,
553,33.18,center,0.03126471973622236,0.004547258900217288,OK,
554,33.239999999999995,center,0.029595910197939723,-0.0030220467813635854,OK,
555,33.3,center,0.0149417223957794,0.030917376561057364,OK,
556,33.36,center,-0.0004738116641146428,0.03129881593460315,OK,
557,33.419999999999995,center,0.0016114623576511944,0.02668949613995597,OK,
558,33.48,center,-0.009275483449984967,0.006085255179757054,OK,
559,33.54,center,0.003962434704989248,-0.00289518039393738,OK,
560,33.599999999999994,center,0.021584056195309675,0.007826113111467692,OK,
561,33.66,center,0.034124393013428844,-0.000443465034785262,OK,
562,33.72,center,0.03939008376356978,0.005783819184467409,OK,
563,33.78,center,0.04514746709411954,-0.004026090252588266,OK,
564,33.839999999999996,center,0.0361022060859697,0.004156181969972972,OK,
565,33.9,center,0.0373751691946399,-0.00596432601237179,OK,
566,33.96,center,0.03727056516488514,0.006497004858357636,OK,
567,34.019999999999996,center,0.03393113392610325,0.0023688642002622773,OK,
568,34.08,center,0.04885178992413608,-0.01805124283444559,OK,
569,34.14,center,-0.07438487623324896,0.02028928761528659,OK,
570,34.199999999999996,center,-0.09194176324880221,0.002419357307180292,OK,
571,34.26,center,-0.06044257758460514,0.034775371717245956,OK,
572,34.32,center,-0.05126372095183529,0.0609192844204301,OK,
573,34.379999999999995,center,-0.0015184947981449204,0.03366919208560204,OK,
574,34.44,center,-0.000322084330629524,0.03236521860716135,OK,
575,34.5,center,0.01127488291225609,0.014882336646343919,OK,
576,34.559999999999995,center,0.019533361382732983,-0.00019347943589997918,OK,
577,34.62,center,0.004100289983654193,0.018068367449911082,OK,
578,34.68,center,0.031594936053770506,-0.009909530802222732,OK,
579,34.739999999999995,center,0.041031327438995846,-0.014861637187269183,OK,
580,34.8,center,0.0036538352374714256,0.007189150547135703,OK,
581,34.86,center,0.005442700473274886,0.0141437406746166,OK,
582,34.919999999999995,center,-0.01662969098971845,0.03176447092372664,OK,
583,34.98,center,-0.0194966908737646,0.029971037109836063,OK,
584,35.04,center,-0.008804697697119668,0.014624327219970867,OK,
585,35.099999999999994,center,-0.011064395575581143,0.038059810481400114,OK,
586,35.16,center,-0.07207555200878668,0.047174198303435555,OK,
587,35.22,center,-0.11915326835150475,0.07566349922122295,OK,
588,35.279999999999994,center,-0.06526879574652,0.06918385550843506,OK,
589,35.339999999999996,center,-0.05752322563368384,0.06833096656744703,OK,
590,35.4,center,-0.04395060090897973,0.05770731307989943,OK,
591,35.46,center,-0.052569668023031535,0.050304923060186885,OK,
592,35.519999999999996,center,-0.006090074174013305,0.029054177211414983,OK,
593,35.58,center,-0.022535056796327835,0.027137834843878966,OK,
594,35.64,center,-0.021837962123580357,0.031106430846645605,OK,
595,35.699999999999996,center,-0.02662912206494461,0.02451723821807872,OK,
596,35.76,center,-0.016850423348485633,0.03940551901851602,OK,
597,35.82,center,-0.03316537744571302,0.04525543047625297,OK,
598,35.879999999999995,center,-0.02644610675659098,0.02866746400261444,OK,
599,35.94,center,-0.020308884108055092,0.02085130009829561,OK,
600,36.0,center,-0.050226299042815836,-0.008411828421564793,OK,
601,36.059999999999995,center,-0.08328935287088868,0.022139739639016415,OK,
602,36.12,center,-0.08502686182512542,0.06766786471689273,OK,
603,36.18,center,0.02324322430543213,0.007899505488160125,OK,
604,36.239999999999995,center,0.034687394611996214,-0.008651352949208935,OK,
605,36.3,center,0.013670231283669843,-0.016044990962132966,OK,
606,36.36,center,0.04916531300958071,-0.02122154642412477,OK,
607,36.419999999999995,center,0.051704378310268084,-0.024038982069930326,OK,
608,36.48,center,0.03237626749529421,-0.02202187251808066,OK,
609,36.54,center,-0.03560009546106346,0.03514998005214276,OK,
610,36.599999999999994,center,-0.10458556886187076,0.09411732611056453,OK,
611,36.66,center,-0.0992618321940506,0.07346474910979522,OK,
612,36.72,center,-0.08733921605109918,0.057236728104144846,OK,
613,36.779999999999994,center,-0.04220280847671498,0.05416796782768313,OK,
614,36.839999999999996,center,-0.08187548691413404,0.04846445695393781,OK,
615,36.9,center,-0.11643740951946335,0.0854502522586681,OK,
616,36.96,left,-0.1713450050616221,0.11565592878227202,OK,
617,37.019999999999996,left,-0.13172686650922028,0.13282111961987325,OK,
618,37.08,center,-0.09033276066217899,0.08698560858028503,OK,
619,37.14,center,-0.06169248434656449,0.07601027231888467,OK,
620,37.199999999999996,center,-0.07134731354176305,0.0920421111638069,OK,
621,37.26,center,-0.06706441265855556,0.0558756233831081,OK,
622,37.32,center,-0.06651889023332824,0.05788021123018264,OK,
623,37.379999999999995,center,-0.07628677944819084,0.04794790098506253,OK,
624,37.44,center,-0.06350806659556862,0.05723981722523963,OK,
625,37.5,center,-0.08436864822747925,0.05629709293969948,OK,
626,37.559999999999995,center,-0.09409536363202631,0.06366291773550584,OK,
627,37.62,center,-0.0887518888677995,0.06763774892319013,OK,
628,37.68,center,-0.08252188348302514,0.06308240601145136,OK,
629,37.739999999999995,center,-0.08616007762117817,0.08325426944971537,OK,
630,37.8,center,-0.07714664141470573,0.0871941968774584,OK,
631,37.86,center,-0.07035161968262293,0.0891631265973887,OK,
632,37.919999999999995,center,-0.056805272716704436,0.08541383473735842,OK,
633,37.98,center,-0.054479822990958215,0.06882101387142112,OK,
634,38.04,center,-0.07297029891944962,0.0795015692149128,OK,
635,38.099999999999994,center,-0.07341325361514517,0.08493852076745856,OK,
636,38.16,center,-0.057352649539630485,0.08426047904191619,OK,
637,38.22,center,-0.06306914803746744,0.08929200063397774,OK,
638,38.279999999999994,center,-0.04248869668980482,0.048501615194578684,OK,
639,38.339999999999996,down,-0.06855402590958348,0.12804495479582298,OK,
640,38.4,down,-0.04803127045969102,0.15161544116150366,OK,
641,38.459999999999994,down,-0.03595866659910496,0.12516602508687047,OK,
642,38.519999999999996,center,-0.056538691017704035,0.11747868325249322,OK,
643,38.58,center,-0.06602321283958079,0.10108751278430225,OK,
644,38.64,center,-0.08724642346856648,0.06494005590207722,OK,
645,38.699999999999996,center,-0.0778064082743648,0.06939344092940639,OK,
646,38.76,center,-0.09365782885841023,0.06108879702575176,OK,
647,38.82,center,-0.06773611136819457,0.05821365197889461,OK,
648,38.879999999999995,left,-0.15438205418240347,0.08051154610301103,OK,
649,38.94,center,-0.08962501901031283,0.05342141958740426,OK,
650,39.0,center,-0.0213960881874784,0.032322655341865875,OK,
651,39.059999999999995,center,0.043705839211962916,-0.03270049663200908,OK,
652,39.12,center,0.05482492389763738,-0.01699905859239098,OK,
653,39.18,center,0.06336846455987022,-0.024651167820970987,OK,
654,39.239999999999995,center,0.07445647593117699,-0.021182334046575046,OK,
655,39.3,center,0.03836034174902425,-0.01792761450460928,OK,
656,39.36,center,0.056074293791243957,-0.02542579061230299,OK,
657,39.419999999999995,center,0.015646863076407724,-0.014235766013013018,OK,
658,39.48,center,0.02324277873931957,-0.01792424528038611,OK,
659,39.54,center,0.0028880974549643224,-0.025323429871224434,OK,
660,39.599999999999994,center,0.006838605510268492,-0.017610455247145662,OK,
661,39.66,center,0.03465474991798978,-0.03154440892105598,OK,
662,39.72,center,0.04961335395030775,-0.04100180683720267,OK,
663,39.779999999999994,center,0.053123583261694085,-0.026953438192860946,OK,
664,39.839999999999996,center,0.06054001517968066,-0.03675788409360192,OK,
665,39.9,center,0.054055617761029406,-0.02563143612127694,OK,
666,39.959999999999994,center,0.01665611911130771,-0.018541543644529312,OK,
667,40.019999999999996,center,0.011728837819821591,-0.030700025175635692,OK,
668,40.08,center,0.012796572214057611,-0.038166239007263125,OK,
669,40.14,center,-0.010638728328226321,-0.008146738667921094,OK,
670,40.199999999999996,center,-0.08619613125798253,0.027943623917786736,OK,
671,40.26,center,-0.034982372967542696,0.007740313658857245,OK,
672,40.32,center,-0.06985082611628424,0.0640811927708041,OK,
673,40.379999999999995,center,-0.07411584256253234,0.06018193169787883,OK,
674,40.44,center,-0.08426359404077433,0.07538716289717229,OK,
675,40.5,center,-0.09639673477498978,0.08050753112292763,OK,
676,40.559999999999995,center,-0.09364255961492529,0.07768197231602683,OK,
677,40.62,center,-0.09006670862307431,0.09452863189241123,OK,
678,40.68,center,-0.07880486860026459,0.07732362392302228,OK,
679,40.739999999999995,center,-0.10135745653349792,0.0841850611975267,OK,
680,40.8,center,-0.08015316514648585,0.04768623651974779,OK,
681,40.86,center,-0.10566848603894907,0.05681323352415554,OK,
682,40.919999999999995,center,-0.08824624698450301,0.03898108880913109,OK,
683,40.98,center,-0.09884215380523065,0.08351343238314954,OK,
684,41.04,center,-0.09169631917500509,0.06508924469062691,OK,
685,41.099999999999994,center,0.009749414573642201,0.007652662668347937,OK,
686,41.16,center,0.04259347556251181,-0.018865686454886316,OK,
687,41.22,center,0.04171271221938322,-0.01905033888585128,OK,
688,41.279999999999994,center,0.03210963430751512,-0.03709648763189513,OK,
689,41.339999999999996,center,0.02357263388435127,-0.0207791436648819,OK,
690,41.4,center,0.03177184970111713,-0.015186462469489681,OK,
691,41.459999999999994,center,0.03568393258658742,-0.02695189213441429,OK,
692,41.519999999999996,center,-0.06745288876944822,0.019840121605609357,OK,
693,41.58,center,-0.06494086476298022,0.0396327299077846,OK,
694,41.64,center,-0.046661560442097016,0.039878037919987175,OK,
695,41.699999999999996,center,-0.01304183999283659,0.027236858654352325,OK,
696,41.76,center,0.005825625647637445,-0.016105460796343896,OK,
697,41.82,center,0.02313724444754328,0.002944607957231171,OK,
698,41.879999999999995,center,0.027989199122638975,0.0011274377652570333,OK,
699,41.94,center,0.02153290146016129,-0.00028125157845276805,OK,
700,42.0,center,0.02450412018447201,0.008237775095261468,OK,
701,42.059999999999995,center,0.034462910715823414,-0.002001114892723199,OK,
702,42.12,center,0.028893237368469937,-0.010444827087700503,OK,
703,42.18,center,0.04284725185203908,-0.0022331459152470368,OK,
704,42.239999999999995,center,0.02074313251917259,0.0018696931459944444,OK,
705,42.3,center,0.007790296856510781,0.035646125945361984,OK,
706,42.36,center,0.005775986326204796,0.019296702156812062,OK,
707,42.419999999999995,center,0.0013308759583580132,0.018666831623723235,OK,
708,42.48,center,0.03260086603290391,-0.00958027721472976,OK,
709,42.54,center,0.029591607216585825,-0.006534651711196882,OK,
710,42.599999999999994,center,0.04652866702811631,-0.010122908341610115,OK,
711,42.66,center,0.05804108636582073,-0.0003493491786296654,OK,
712,42.72,center,0.05929419658075141,-0.00827237877118081,OK,
713,42.779999999999994,center,0.059955323897879276,-0.0017543143868323785,OK,
714,42.839999999999996,center,0.05293578412088884,-0.008318448138166956,OK,
715,42.9,center,0.055527831283032736,-0.0072896699360580075,OK,
716,42.959999999999994,center,0.04603709505678555,0.005934566582259881,OK,
717,43.019999999999996,center,0.061284925307795834,-0.05166460683430335,OK,
718,43.08,center,0.04463129225202489,0.005407411552279362,OK,
719,43.13999999999999,center,-0.046014763094197275,0.002705901829950258,OK,
720,43.199999999999996,center,-0.11990685146850888,0.07536902056528988,OK,
721,43.26,center,-0.07033259187887697,0.04013394713637486,OK,
722,43.32,center,-0.048770926092187805,0.061985531909045904,OK,
723,43.379999999999995,center,-0.037592504914725655,0.056932593637102846,OK,
724,43.44,center,-0.02916277620566321,0.05171331550228486,OK,
725,43.5,center,-0.027627559200439578,0.03695171866091068,OK,
726,43.559999999999995,center,-0.0314075547794217,0.014793339347369816,OK,
727,43.62,center,-0.024685553239555347,0.018616950422938316,OK,
728,43.68,center,-0.02508909835792561,0.025539266049874554,OK,
729,43.739999999999995,center,-0.029284381417056804,0.021518716062739085,OK,
730,43.8,center,-0.02261545747785576,0.016649493113511854,OK,
731,43.86,center,-0.09452207110112631,0.0283672090834573,OK,
732,43.919999999999995,center,-0.07038987818577658,0.029017174503492726,OK,
733,43.98,center,-0.06890517224514592,0.03202600413771481,OK,
734,44.04,center,-0.03872449065915784,0.029482601889958687,OK,
735,44.099999999999994,center,-0.014277266968237612,0.007625292931613681,OK,
736,44.16,center,0.01210303296075721,0.005719882006200494,OK,
737,44.22,center,0.015315300766643003,0.0064789316727007495,OK,
738,44.279999999999994,center,0.021664579118583993,-0.005320657362751391,OK,
739,44.339999999999996,center,0.02989546424775036,-0.007436040370469743,OK,
740,44.4,center,0.017016179781278895,0.008089441514725682,OK,
741,44.459999999999994,center,0.029427910250262923,0.0035514447583906428,OK,
742,44.519999999999996,center,0.03135482945678858,-0.009531258493219563,OK,
743,44.58,center,0.0363510049846707,-0.006723085197091971,OK,
744,44.63999999999999,center,0.0006512448989893782,0.0030282501460375255,OK,
745,44.699999999999996,center,6.724822831249977e-05,0.024412655780972625,OK,
746,44.76,center,-0.002475490519858181,0.022942353733789334,OK,
747,44.82,center,-0.007699413927719667,0.013342126229439477,OK,
748,44.879999999999995,center,-0.002961224039742305,0.016367977050804228,OK,
749,44.94,center,-0.0032995500192318783,0.01236983692252086,OK,
750,45.0,center,-0.002719362982299467,0.019289001342473633,OK,
751,45.059999999999995,center,-0.008858051635097564,0.020421374581763185,OK,
752,45.12,center,-0.058406241905469614,0.03402678043368401,OK,
753,45.18,center,-0.07879241488980404,0.01689104013574194,OK,
754,45.239999999999995,center,-0.06111568225162678,0.06561137562664485,OK,
755,45.3,center,-0.04979066062802595,0.06138176876339377,OK,
756,45.36,center,-0.06676956760578556,0.061394603417415095,OK,
757,45.419999999999995,center,-0.04849524520243209,0.0167083016265116,OK,
758,45.48,center,-0.021370038405737035,0.018681233662715513,OK,
759,45.54,center,-0.01997389020557172,0.02724533722545111,OK,
760,45.599999999999994,center,-0.024169535636175632,0.029289001495006795,OK,
761,45.66,center,-0.026874993709308903,0.039071579160895376,OK,
762,45.72,center,-0.036225109976183,0.058047431281611106,OK,
763,45.779999999999994,center,-0.08431465364902635,0.05928234133794019,OK,
764,45.839999999999996,center,-0.09070265974718161,0.06101816798118875,OK,
765,45.9,center,-0.09391549712600422,0.06360552526641547,OK,
766,45.959999999999994,center,-0.0851657909571808,0.06492379482311258,OK,
767,46.019999999999996,center,-0.08532478690544365,0.06882978435397885,OK,
768,46.08,center,-0.04592633150568948,0.04164157141879407,OK,
769,46.13999999999999,center,-0.005880216807731986,-0.000886652004085664,OK,
770,46.199999999999996,center,0.0017668957888834491,-0.00874440504347243,OK,
771,46.26,center,0.008943476059133038,0.012142403623454784,OK,
772,46.31999999999999,center,0.02651134491586382,-0.015342319720121789,OK,
773,46.379999999999995,center,0.027368280688856106,-0.01707319050939815,OK,
774,46.44,center,0.043141811734331736,-0.016141235309934998,OK,
775,46.5,center,0.039595570861245655,-0.009531734492107202,OK,
776,46.559999999999995,center,0.02591555152784808,-0.017468546612214142,OK,
777,46.62,center,-0.008180836483820508,0.05955658124957777,OK,
778,46.68,center,-0.12205521841006672,0.05130359166803755,OK,
779,46.739999999999995,center,-0.08726734682009973,0.048876939180326845,OK,
780,46.8,center,-0.08156712665367227,0.05230645813461621,OK,
781,46.86,center,-0.10786596573308826,0.06466613539671726,OK,
782,46.919999999999995,center,-0.0978271601246542,0.055928541102064855,OK,
783,46.98,center,-0.08860269247522179,0.07784599126874236,OK,
784,47.04,center,-0.0987690674521089,0.07825650521466898,OK,
785,47.099999999999994,center,-0.091332224069263,0.06348672001946154,OK,
786,47.16,center,-0.10709080303364948,0.09356364362289538,OK,
787,47.22,center,-0.10718088191295039,0.06833828270092229,OK,
788,47.279999999999994,center,-0.04564510973859348,0.04260784366245679,OK,
789,47.339999999999996,center,0.0006048105259854886,0.030162785323644914,OK,
790,47.4,center,0.007909076851075225,0.012607491451376573,OK,
791,47.459999999999994,center,-0.037659425792463175,0.017195343413977493,OK,
792,47.519999999999996,center,-0.06854669513061029,0.07870651877634033,OK,
793,47.58,center,-0.02283163686826395,0.08803194766554912,OK,
794,47.63999999999999,center,-0.031643459572329724,0.0557850571532551,OK,
795,47.699999999999996,center,-0.02610553769280577,0.038598314480878915,OK,
796,47.76,center,-0.04599936967303131,0.06971017550714231,OK,
797,47.81999999999999,center,-0.03541386891705389,0.10843602620159706,OK,
798,47.879999999999995,center,-0.005509990328208425,0.08370177794368763,OK,
799,47.94,center,-0.025050781150742107,0.07388385182742135,OK,
800,48.0,center,-0.04335696293463187,0.07490563772234587,OK,
801,48.059999999999995,center,-0.03543333264935655,0.04769491586176017,OK,
802,48.12,center,-0.041478097252625634,0.009791325909437487,OK,
803,48.18,center,-0.04172700137393104,0.009934671025484482,OK,
804,48.239999999999995,center,-0.038631519487283605,-0.015596014623877524,OK,
805,48.3,center,-0.03085728790319564,0.018024464361213466,OK,
806,48.36,center,-0.017294902982942784,-0.002433686119551526,OK,
807,48.419999999999995,center,-0.020023475165645177,-0.004819673259339408,OK,
808,48.48,center,0.014715715344887137,-0.014434965958821072,OK,
809,48.54,center,0.006656205242725144,-0.001472227648941976,OK,
810,48.599999999999994,center,0.02314221971264685,-0.027860339598236583,OK,
811,48.66,center,0.001417763144548445,0.01539554222403447,OK,
812,48.72,center,0.006508959365753908,0.007111348293139391,OK,
813,48.779999999999994,center,0.023178399860426913,-0.021499764419838863,OK,
814,48.839999999999996,center,0.035046265559167455,-0.038866223393408866,OK,
815,48.9,center,0.03726137686105535,-0.021258161830187056,OK,
816,48.959999999999994,center,0.02257734177977888,-0.018911418923546836,OK,
817,49.019999999999996,center,-0.044199373457200264,0.014640907933947955,OK,
818,49.08,center,-0.040531938711889426,-0.016540097960175387,OK,
819,49.13999999999999,center,-0.028477478770598696,0.01613687420737192,OK,
820,49.199999999999996,center,-0.007557856989390377,-0.007843497099477181,OK,
821,49.26,center,-0.024410970430477574,0.003079209729650423,OK,
822,49.31999999999999,center,-0.003344469564967034,0.026195366292190325,OK,
823,49.379999999999995,center,-0.0020443148419102553,-0.004849354136931661,OK,
824,49.44,center,-0.02518823141193205,-0.01390759476722947,OK,
825,49.5,center,-0.022214289580901214,0.009155849080307255,OK,
826,49.559999999999995,center,-0.013097957098103907,-0.003753147006592905,OK,
827,49.62,center,-0.012417826113992003,0.009471913325090064,OK,
828,49.68,center,-0.024771656440200407,0.016572846052693935,OK,
829,49.739999999999995,center,-0.05857713966999434,0.04094190549506088,OK,
830,49.8,center,-0.05209840374076935,0.05834556135409413,OK,
831,49.86,center,-0.0501872465806924,0.008566128509531534,OK,
832,49.919999999999995,center,-0.034441772678291294,0.05974354690533551,OK,
833,49.98,center,-0.06510983549338711,0.08868608286374008,OK,
834,50.04,center,-0.03368147081909034,0.058452518222888106,OK,
835,50.099999999999994,center,-0.07659663017866736,0.07699406684066876,OK,
836,50.16,center,-0.06589846041354364,0.09680714408647265,OK,
837,50.22,center,-0.06662228065669551,0.11152364363911438,OK,
838,50.279999999999994,center,-0.054557274944619705,0.09224389142713513,OK,
839,50.339999999999996,center,-0.06220293702669821,0.09934355788325172,OK,
840,50.4,center,-0.036745951942535604,0.07903457027144081,OK,
841,50.459999999999994,center,-0.05510154878827778,0.03847635214054035,OK,
842,50.519999999999996,center,-0.07885994565944698,0.06890166631372824,OK,
843,50.58,center,-0.07435915790031433,0.03950666596019578,OK,
844,50.63999999999999,center,-0.07685806212356705,0.05722297284803382,OK,
845,50.699999999999996,center,-0.04337690418592133,0.042852498035029996,OK,
846,50.76,center,-0.011191249607178877,0.02272609698413819,OK,
847,50.81999999999999,center,-0.05474191016010421,0.03772468848033139,OK,
848,50.879999999999995,center,-0.10237903063499543,0.08248942205805404,OK,
849,50.94,left,-0.1488678027546243,0.12906830959221624,OK,
850,50.99999999999999,left,-0.17831966741705974,0.08801546482503478,OK,
